year,country,energy_production,energy_consumption,co2_emission,balance,eficiency,co2_pc,energy_type
1987-01-01,Russia,2.031,2.031,0.0,0.0,0.0,0.0,1
1987-01-01,Russia,26.513,19.069,1317.0,7.445,49.673,0.267,3
1987-01-01,Russia,26.017,23.046,1171.575,2.971,45.031,0.237,2
1987-01-01,Russia,18.207,15.54,1401.731,2.666,76.99,0.284,4
1987-01-01,Russia,2.266,2.15,0.0,0.116,0.0,0.0,0
1988-01-01,Russia,26.623,18.812,1316.0,7.811,49.43,0.029,3
1988-01-01,Russia,27.899,24.718,1222.745,3.181,43.828,0.027,2
1988-01-01,Russia,18.47,15.601,1470.131,2.869,79.595,0.033,4
1988-01-01,Russia,2.329,2.329,0.0,0.0,0.0,0.0,1
1988-01-01,Russia,2.359,2.231,0.0,0.128,0.0,0.0,0
1989-01-01,Russia,25.787,18.233,1278.0,7.554,49.56,0.257,3
1989-01-01,Russia,28.842,25.167,1311.475,3.675,45.471,0.264,2
1989-01-01,Russia,17.751,15.579,1475.854,2.172,83.14,0.297,4
1989-01-01,Russia,2.434,2.434,0.0,0.0,0.0,0.0,1
1989-01-01,Russia,2.306,2.18,0.0,0.126,0.0,0.0,0
1990-01-01,Russia,2.4,2.256,0.0,0.144,0.0,0.0,0
1990-01-01,Russia,2.308,2.308,0.0,0.0,0.0,0.0,1
1990-01-01,Russia,24.198,17.476,1248.0,6.722,51.574,12.956,3
1990-01-01,Russia,29.53,25.61,1335.264,3.92,45.217,13.862,2
1990-01-01,Russia,17.033,15.292,1473.807,1.741,86.528,15.3,4
1991-01-01,Russia,2.311,2.311,0.0,0.0,0.0,0.0,1
1991-01-01,Russia,22.081,17.388,1222.0,4.693,55.342,0.244,3
1991-01-01,Russia,28.966,25.314,1358.78,3.652,46.909,0.271,2
1991-01-01,Russia,15.249,14.561,1443.073,0.688,94.635,0.288,4
1991-01-01,Russia,2.428,2.427,0.0,0.001,0.0,0.0,0
1992-01-01,Russia,1.779,1.666,0.0,0.113,0.0,0.0,0
1992-01-01,Russia,1.254,1.254,0.0,0.0,0.0,0.0,1
1992-01-01,Russia,16.774,9.32,0.0,7.453,0.0,0.0,3
1992-01-01,Russia,22.797,16.613,0.0,6.183,0.0,0.0,2
1992-01-01,Russia,7.575,7.415,0.0,0.16,0.0,0.0,4
1993-01-01,Russia,1.788,1.675,0.0,0.113,0.0,0.0,0
1993-01-01,Russia,1.249,1.249,0.0,0.0,0.0,0.0,1
1993-01-01,Russia,14.777,6.848,632.0,7.929,42.769,0.004,3
1993-01-01,Russia,21.989,16.314,881.45,5.674,40.087,0.006,2
1993-01-01,Russia,6.87,6.604,693.535,0.266,100.946,0.005,4
1994-01-01,Russia,1.804,1.692,0.0,0.112,0.0,0.0,0
1994-01-01,Russia,1.025,1.025,0.0,0.0,0.0,0.0,1
1994-01-01,Russia,13.47,5.553,546.0,7.917,40.534,0.004,3
1994-01-01,Russia,21.622,15.335,865.584,6.287,40.033,0.006,2
1994-01-01,Russia,6.115,6.082,617.352,0.033,100.954,0.004,4
1995-01-01,Russia,1.807,1.704,0.0,0.104,0.0,0.0,0
1995-01-01,Russia,1.041,1.041,0.0,0.0,0.0,0.0,1
1995-01-01,Russia,13.14,5.838,458.0,7.302,34.856,0.003,3
1995-01-01,Russia,21.173,14.638,813.646,6.535,38.428,0.005,2
1995-01-01,Russia,5.889,6.023,568.761,-0.133,96.574,0.004,4
1996-01-01,Russia,1.586,1.481,0.0,0.105,0.0,0.0,0
1996-01-01,Russia,1.14,1.14,0.0,0.0,0.0,0.0,1
1996-01-01,Russia,12.87,5.679,428.0,7.192,33.255,0.003,3
1996-01-01,Russia,20.043,13.203,776.642,6.84,38.748,0.005,2
1996-01-01,Russia,5.763,5.881,563.898,-0.118,97.849,0.004,4
1997-01-01,Russia,1.599,1.492,0.0,0.107,0.0,0.0,0
1997-01-01,Russia,1.153,1.153,0.0,0.0,0.0,0.0,1
1997-01-01,Russia,13.001,5.431,380.0,7.57,29.228,0.003,3
1997-01-01,Russia,19.071,12.409,700.528,6.662,36.733,0.005,2
1997-01-01,Russia,5.505,5.393,550.262,0.112,99.95,0.004,4
1998-01-01,Russia,1.616,1.516,0.0,0.1,0.0,0.0,0
1998-01-01,Russia,1.085,1.085,0.0,0.0,0.0,0.0,1
1998-01-01,Russia,12.897,5.154,371.0,7.743,28.767,0.003,3
1998-01-01,Russia,19.73,12.717,658.387,7.013,33.37,0.004,2
1998-01-01,Russia,5.241,5.119,504.068,0.121,96.185,0.003,4
1999-01-01,Russia,1.646,1.531,0.0,0.116,0.0,0.0,0
1999-01-01,Russia,1.223,1.223,0.0,0.0,0.0,0.0,1
1999-01-01,Russia,13.397,5.283,365.0,8.114,27.246,0.002,3
1999-01-01,Russia,19.769,12.696,674.722,7.073,34.13,0.005,2
1999-01-01,Russia,5.635,5.152,478.423,0.483,84.902,0.003,4
2000-01-01,Russia,1.684,1.592,0.0,0.091,0.0,0.0,0
2000-01-01,Russia,1.351,1.351,0.0,0.0,0.0,0.0,1
2000-01-01,Russia,14.297,5.328,365.0,8.968,25.531,0.002,3
2000-01-01,Russia,19.509,13.176,673.587,6.333,34.527,0.005,2
2000-01-01,Russia,5.743,5.316,478.131,0.427,83.258,0.003,4
2001-01-01,Russia,1.81,1.697,0.0,0.113,0.0,0.0,0
2001-01-01,Russia,1.383,1.383,0.0,0.0,0.0,0.0,1
2001-01-01,Russia,15.204,5.365,345.0,9.84,22.691,0.002,3
2001-01-01,Russia,19.395,13.022,699.091,6.373,36.045,0.005,2
2001-01-01,Russia,5.93,5.338,496.243,0.592,83.68,0.003,4
2002-01-01,Russia,1.664,1.542,0.0,0.122,0.0,0.0,0
2002-01-01,Russia,1.477,1.477,0.0,0.0,0.0,0.0,1
2002-01-01,Russia,16.272,5.313,348.0,10.959,21.386,0.002,3
2002-01-01,Russia,19.862,13.686,690.886,6.176,34.785,0.005,2
2002-01-01,Russia,5.682,5.171,496.752,0.511,87.423,0.003,4
2003-01-01,Russia,1.583,1.438,0.0,0.145,0.0,0.0,0
2003-01-01,Russia,1.555,1.555,0.0,0.0,0.0,0.0,1
2003-01-01,Russia,18.044,5.32,340.0,12.724,18.843,0.002,3
2003-01-01,Russia,20.692,14.332,726.145,6.36,35.093,0.005,2
2003-01-01,Russia,6.123,5.205,476.806,0.918,77.872,0.003,4
2004-01-01,Russia,1.766,1.62,0.0,0.145,0.0,0.0,0
2004-01-01,Russia,1.513,1.513,0.0,0.0,0.0,0.0,1
2004-01-01,Russia,19.642,5.286,339.0,14.355,17.259,0.002,3
2004-01-01,Russia,21.537,14.946,760.421,6.591,35.308,0.005,2
2004-01-01,Russia,6.16,4.96,479.51,1.2,77.839,0.003,4
2005-01-01,Russia,1.74,1.621,0.0,0.119,0.0,0.0,0
2005-01-01,Russia,1.515,1.515,0.0,0.0,0.0,0.0,1
2005-01-01,Russia,20.101,5.336,336.0,14.765,16.716,0.002,3
2005-01-01,Russia,21.776,14.703,792.976,7.073,36.415,0.006,2
2005-01-01,Russia,6.73,4.904,454.82,1.826,67.584,0.003,4
2006-01-01,Russia,1.734,1.633,0.0,0.101,0.0,0.0,0
2006-01-01,Russia,1.592,1.592,0.0,0.0,0.0,0.0,1
2006-01-01,Russia,20.561,5.535,336.0,15.026,16.342,0.002,3
2006-01-01,Russia,22.302,15.62,780.096,6.682,34.979,0.005,2
2006-01-01,Russia,6.748,4.973,454.411,1.775,67.337,0.003,4
2007-01-01,Russia,1.757,1.627,0.0,0.13,0.0,0.0,0
2007-01-01,Russia,1.629,1.629,0.0,0.0,0.0,0.0,1
2007-01-01,Russia,20.99,5.488,351.0,15.502,16.723,0.002,3
2007-01-01,Russia,22.157,15.623,828.733,6.534,37.403,0.006,2
2007-01-01,Russia,6.849,4.77,464.957,2.079,67.884,0.003,4
2008-01-01,Russia,1.637,1.495,0.0,0.142,0.0,0.0,0
2008-01-01,Russia,1.673,1.673,0.0,0.0,0.0,0.0,1
2008-01-01,Russia,20.896,5.741,346.0,15.155,16.558,0.002,3
2008-01-01,Russia,22.074,15.95,828.887,6.125,37.55,0.006,2
2008-01-01,Russia,7.247,5.17,441.333,2.076,60.901,0.003,4
2009-01-01,Russia,1.725,1.609,0.0,0.116,0.0,0.0,0
2009-01-01,Russia,1.681,1.681,0.0,0.0,0.0,0.0,1
2009-01-01,Russia,21.195,5.522,364.0,15.673,17.174,0.003,3
2009-01-01,Russia,19.805,13.856,846.246,5.949,42.729,0.006,2
2009-01-01,Russia,6.528,4.471,479.459,2.058,73.442,0.003,4
2010-01-01,Russia,1.64,1.507,0.0,0.133,0.0,0.0,0
2010-01-01,Russia,1.753,1.753,0.0,0.0,0.0,0.0,1
2010-01-01,Russia,21.675,5.935,353.0,15.74,16.286,0.002,3
2010-01-01,Russia,22.016,16.758,735.15,5.257,33.392,0.005,2
2010-01-01,Russia,7.061,4.334,417.439,2.727,59.119,0.003,4
2011-01-01,Russia,1.627,1.485,0.0,0.143,0.0,0.0,0
2011-01-01,Russia,1.781,1.781,0.0,0.0,0.0,0.0,1
2011-01-01,Russia,21.901,6.283,369.0,15.617,16.849,0.003,3
2011-01-01,Russia,22.786,17.311,889.135,5.475,39.022,0.006,2
2011-01-01,Russia,6.998,4.552,402.902,2.447,57.57,0.003,4
2012-01-01,Russia,1.596,1.477,0.0,0.119,0.0,0.0,0
2012-01-01,Russia,1.828,1.828,0.0,0.0,0.0,0.0,1
2012-01-01,Russia,22.335,6.381,391.0,15.954,17.506,0.003,3
2012-01-01,Russia,22.307,16.992,918.452,5.315,41.173,0.006,2
2012-01-01,Russia,7.772,4.787,424.103,2.985,54.568,0.003,4
2013-01-01,Russia,1.743,1.629,0.0,0.115,0.0,0.0,0
2013-01-01,Russia,1.774,1.774,0.0,0.0,0.0,0.0,1
2013-01-01,Russia,22.613,6.686,393.0,15.927,17.379,0.003,3
2013-01-01,Russia,22.715,16.733,901.534,5.982,39.689,0.006,2
2013-01-01,Russia,8.279,4.259,447.006,4.02,53.995,0.003,4
2014-01-01,Russia,1.686,1.59,0.0,0.096,0.0,0.0,0
2014-01-01,Russia,1.858,1.858,0.0,0.0,0.0,0.0,1
2014-01-01,Russia,22.782,7.139,408.0,15.643,17.909,0.003,3
2014-01-01,Russia,22.027,16.639,887.789,5.388,40.305,0.006,2
2014-01-01,Russia,8.504,4.118,396.779,4.386,46.661,0.003,4
2015-01-01,Russia,1.585,1.477,0.0,0.108,0.0,0.0,0
2015-01-01,Russia,1.995,1.995,0.0,0.0,0.0,0.0,1
2015-01-01,Russia,23.151,6.919,420.0,16.231,18.142,0.003,3
2015-01-01,Russia,22.091,15.942,882.791,6.149,39.962,0.006,2
2015-01-01,Russia,8.848,4.616,383.333,4.232,43.326,0.003,4
2016-01-01,Russia,1.72,1.607,0.0,0.113,0.0,0.0,0
2016-01-01,Russia,2.002,2.002,0.0,0.0,0.0,0.0,1
2016-01-01,Russia,23.723,7.034,414.0,16.689,17.451,0.003,3
2016-01-01,Russia,22.316,15.893,845.842,6.422,37.904,0.006,2
2016-01-01,Russia,9.137,4.471,430.308,4.666,47.096,0.003,4
2017-01-01,Russia,1.723,1.605,0.0,0.117,0.0,0.0,0
2017-01-01,Russia,2.068,2.068,0.0,0.0,0.0,0.0,1
2017-01-01,Russia,23.669,6.811,415.425,16.859,17.551,0.003,3
2017-01-01,Russia,24.119,16.939,843.255,7.179,34.963,0.006,2
2017-01-01,Russia,9.83,4.499,417.174,5.331,42.441,0.003,4
2018-01-01,Russia,1.759,1.64,0.0,0.119,0.0,0.0,0
2018-01-01,Russia,1.976,1.976,0.0,0.0,0.0,0.0,1
2018-01-01,Russia,23.999,6.861,417.306,17.138,17.389,0.003,3
2018-01-01,Russia,25.325,17.78,898.748,7.545,35.489,0.006,2
2018-01-01,Russia,10.404,4.787,417.808,5.617,40.158,0.003,4
2019-01-01,Russia,1.757,1.615,0.0,0.142,0.0,0.0,0
2019-01-01,Russia,2.106,2.106,0.0,0.0,0.0,0.0,1
2019-01-01,Russia,24.189,7.251,409.048,16.938,16.91,0.003,3
2019-01-01,Russia,25.714,17.373,943.332,8.341,36.686,0.006,2
2019-01-01,Russia,10.512,4.901,445.863,5.611,42.414,0.003,4
1980-01-01,Norway,0.008,0.026,0.0,-0.018,0.0,0.0,4
1980-01-01,Norway,1.004,0.038,0.0,0.966,0.0,0.0,2
1980-01-01,Norway,0.859,0.872,0.0,-0.012,0.0,0.0,0
1980-01-01,Norway,1.058,0.424,0.0,0.634,0.0,0.0,3
1981-01-01,Norway,1.016,0.037,2.033,0.979,2.001,0.0,2
1981-01-01,Norway,0.011,0.027,4.031,-0.016,350.729,0.001,4
1981-01-01,Norway,0.96,0.953,0.0,0.007,0.0,0.0,0
1981-01-01,Norway,1.032,0.388,25.681,0.644,24.885,0.006,3
1982-01-01,Norway,0.975,0.042,1.984,0.933,2.035,0.0,2
1982-01-01,Norway,0.012,0.027,3.805,-0.015,308.483,0.001,4
1982-01-01,Norway,0.957,0.947,0.0,0.01,0.0,0.0,0
1982-01-01,Norway,1.072,0.351,19.677,0.721,18.358,0.005,3
1983-01-01,Norway,0.987,0.05,2.239,0.937,2.269,0.001,2
1983-01-01,Norway,1.101,1.066,0.0,0.036,0.0,0.0,0
1983-01-01,Norway,1.334,0.345,20.881,0.99,15.647,0.005,3
1983-01-01,Norway,0.014,0.028,3.779,-0.014,268.492,0.001,4
1984-01-01,Norway,0.013,0.029,3.764,-0.017,297.654,0.001,4
1984-01-01,Norway,1.526,0.377,18.839,1.149,12.342,0.005,3
1984-01-01,Norway,1.04,0.044,2.641,0.996,2.538,0.001,2
1984-01-01,Norway,1.095,1.081,0.0,0.014,0.0,0.0,0
1985-01-01,Norway,0.014,0.03,4.369,-0.016,307.388,0.001,4
1985-01-01,Norway,1.06,1.075,0.0,-0.015,0.0,0.0,0
1985-01-01,Norway,1.666,0.393,24.853,1.273,14.92,0.006,3
1985-01-01,Norway,1.032,0.051,2.343,0.98,2.271,0.001,2
1986-01-01,Norway,0.012,0.028,4.644,-0.016,379.079,0.001,4
1986-01-01,Norway,0.996,1.017,0.0,-0.02,0.0,0.0,0
1986-01-01,Norway,1.831,0.406,25.82,1.425,14.102,0.006,3
1986-01-01,Norway,1.07,0.094,2.731,0.977,2.551,0.001,2
1987-01-01,Norway,1.067,1.075,0.0,-0.009,0.0,0.0,0
1987-01-01,Norway,2.128,0.404,26.842,1.724,12.613,0.006,3
1987-01-01,Norway,1.131,0.065,4.976,1.066,4.401,0.001,2
1987-01-01,Norway,0.011,0.028,4.141,-0.017,370.172,0.001,4
1988-01-01,Norway,1.115,1.108,0.0,0.006,0.0,0.0,0
1988-01-01,Norway,2.422,0.39,27.577,2.031,11.388,0.007,3
1988-01-01,Norway,1.141,0.076,3.451,1.065,3.023,0.001,2
1988-01-01,Norway,0.007,0.027,3.742,-0.02,505.568,0.001,4
1989-01-01,Norway,0.01,0.021,4.019,-0.012,422.874,0.001,4
1989-01-01,Norway,3.175,0.379,26.856,2.796,8.46,0.006,3
1989-01-01,Norway,1.178,0.079,4.03,1.099,3.42,0.001,2
1989-01-01,Norway,1.225,1.193,0.0,0.032,0.0,0.0,0
1990-01-01,Norway,1.065,0.087,4.202,0.978,3.947,0.001,2
1990-01-01,Norway,0.008,0.021,4.086,-0.012,481.045,0.001,4
1990-01-01,Norway,1.25,1.211,0.0,0.039,0.0,0.0,0
1990-01-01,Norway,3.48,0.4,25.944,3.08,7.455,0.006,3
1991-01-01,Norway,0.009,0.018,3.675,-0.009,397.265,0.001,4
1991-01-01,Norway,3.971,0.379,25.861,3.592,6.513,0.006,3
1991-01-01,Norway,1.14,1.145,0.0,-0.004,0.0,0.0,0
1991-01-01,Norway,1.054,0.085,4.631,0.969,4.392,0.001,2
1992-01-01,Norway,1.136,0.143,4.503,0.993,3.965,0.001,2
1992-01-01,Norway,0.01,0.018,3.276,-0.008,325.526,0.001,4
1992-01-01,Norway,1.197,1.181,0.0,0.017,0.0,0.0,0
1992-01-01,Norway,4.52,0.38,24.403,4.14,5.398,0.006,3
1993-01-01,Norway,0.008,0.021,3.244,-0.013,431.744,0.001,4
1993-01-01,Norway,1.22,1.206,0.0,0.013,0.0,0.0,0
1993-01-01,Norway,4.831,0.39,24.309,4.441,5.032,0.006,3
1993-01-01,Norway,1.063,0.099,7.573,0.964,7.127,0.002,2
1994-01-01,Norway,0.008,0.024,3.412,-0.015,404.35,0.001,4
1994-01-01,Norway,1.142,1.157,0.0,-0.015,0.0,0.0,0
1994-01-01,Norway,5.466,0.401,25.344,5.066,4.636,0.006,3
1994-01-01,Norway,1.158,0.103,5.251,1.055,4.535,0.001,2
1995-01-01,Norway,0.008,0.026,3.968,-0.018,484.655,0.001,4
1995-01-01,Norway,5.891,0.417,26.392,5.474,4.48,0.006,3
1995-01-01,Norway,1.206,0.114,5.485,1.093,4.547,0.001,2
1995-01-01,Norway,1.244,1.236,0.0,0.008,0.0,0.0,0
1996-01-01,Norway,0.006,0.026,4.141,-0.019,642.272,0.001,4
1996-01-01,Norway,1.067,1.114,0.0,-0.048,0.0,0.0,0
1996-01-01,Norway,6.583,0.441,26.925,6.142,4.09,0.006,3
1996-01-01,Norway,1.605,0.113,6.033,1.492,3.758,0.001,2
1997-01-01,Norway,1.113,1.14,0.0,-0.027,0.0,0.0,0
1997-01-01,Norway,6.665,0.442,29.16,6.223,4.375,0.007,3
1997-01-01,Norway,1.794,0.142,6.01,1.653,3.349,0.001,2
1997-01-01,Norway,0.011,0.025,4.339,-0.015,400.956,0.001,4
1998-01-01,Norway,1.171,1.2,0.0,-0.029,0.0,0.0,0
1998-01-01,Norway,6.379,0.446,29.467,5.933,4.619,0.007,3
1998-01-01,Norway,1.772,0.138,7.522,1.634,4.246,0.002,2
1998-01-01,Norway,0.009,0.028,3.997,-0.019,434.671,0.001,4
1999-01-01,Norway,0.011,0.027,4.48,-0.016,395.499,0.001,4
1999-01-01,Norway,6.384,0.447,29.408,5.937,4.606,0.007,3
1999-01-01,Norway,1.904,0.168,7.319,1.736,3.843,0.002,2
1999-01-01,Norway,1.233,1.243,0.0,-0.01,0.0,0.0,0
2000-01-01,Norway,0.018,0.027,4.216,-0.009,237.932,0.001,4
2000-01-01,Norway,1.436,1.386,0.0,0.05,0.0,0.0,0
2000-01-01,Norway,6.824,0.42,29.89,6.404,4.38,0.007,3
2000-01-01,Norway,2.022,0.152,8.9,1.87,4.401,0.002,2
2001-01-01,Norway,0.05,0.024,4.242,0.026,84.626,0.001,4
2001-01-01,Norway,1.236,1.262,0.0,-0.026,0.0,0.0,0
2001-01-01,Norway,6.917,0.439,27.955,6.478,4.042,0.006,3
2001-01-01,Norway,2.098,0.176,8.063,1.922,3.844,0.002,2
2002-01-01,Norway,1.307,1.284,0.0,0.023,0.0,0.0,0
2002-01-01,Norway,6.744,0.434,29.384,6.311,4.357,0.006,3
2002-01-01,Norway,2.579,0.205,9.311,2.374,3.611,0.002,2
2002-01-01,Norway,0.06,0.021,3.755,0.039,62.829,0.001,4
2003-01-01,Norway,1.064,1.102,0.0,-0.038,0.0,0.0,0
2003-01-01,Norway,6.592,0.458,29.139,6.134,4.42,0.006,3
2003-01-01,Norway,2.893,0.239,10.887,2.653,3.764,0.002,2
2003-01-01,Norway,0.083,0.02,3.159,0.062,38.273,0.001,4
2004-01-01,Norway,3.175,0.304,12.693,2.872,3.997,0.003,2
2004-01-01,Norway,0.081,0.023,3.132,0.059,38.475,0.001,4
2004-01-01,Norway,1.086,1.138,0.0,-0.052,0.0,0.0,0
2004-01-01,Norway,6.45,0.435,29.417,6.015,4.561,0.006,3
2005-01-01,Norway,0.041,0.019,3.602,0.022,87.342,0.001,4
2005-01-01,Norway,5.964,0.445,28.647,5.519,4.804,0.006,3
2005-01-01,Norway,3.3,0.201,16.124,3.099,4.886,0.003,2
2005-01-01,Norway,1.352,1.322,0.0,0.03,0.0,0.0,0
2006-01-01,Norway,0.067,0.017,3.043,0.051,45.315,0.001,4
2006-01-01,Norway,1.183,1.197,0.0,-0.014,0.0,0.0,0
2006-01-01,Norway,5.563,0.457,28.886,5.106,5.192,0.006,3
2006-01-01,Norway,3.31,0.128,10.665,3.182,3.222,0.002,2
2007-01-01,Norway,1.321,1.3,0.0,0.022,0.0,0.0,0
2007-01-01,Norway,5.11,0.483,29.33,4.626,5.74,0.006,3
2007-01-01,Norway,3.374,0.166,6.776,3.207,2.009,0.001,2
2007-01-01,Norway,0.114,0.018,2.816,0.096,24.657,0.001,4
2008-01-01,Norway,1.37,1.336,0.0,0.034,0.0,0.0,0
2008-01-01,Norway,4.925,0.453,29.718,4.473,6.034,0.006,3
2008-01-01,Norway,3.734,0.131,8.82,3.603,2.362,0.002,2
2008-01-01,Norway,0.096,0.019,3.126,0.077,32.512,0.001,4
2009-01-01,Norway,0.074,0.014,3.224,0.06,43.539,0.001,4
2009-01-01,Norway,4.679,0.453,28.919,4.226,6.181,0.006,3
2009-01-01,Norway,3.902,0.246,6.951,3.656,1.781,0.001,2
2009-01-01,Norway,1.223,1.2,0.0,0.023,0.0,0.0,0
2010-01-01,Norway,0.054,0.018,2.219,0.036,40.912,0.0,4
2010-01-01,Norway,1.147,1.185,0.0,-0.038,0.0,0.0,0
2010-01-01,Norway,4.261,0.462,28.463,3.799,6.68,0.006,3
2010-01-01,Norway,4.001,0.207,13.031,3.794,3.257,0.003,2
2011-01-01,Norway,0.039,0.019,3.113,0.02,80.115,0.001,4
2011-01-01,Norway,1.184,1.183,0.0,0.001,0.0,0.0,0
2011-01-01,Norway,4.056,0.446,29.82,3.61,7.353,0.006,3
2011-01-01,Norway,3.8,0.171,10.99,3.629,2.892,0.002,2
2012-01-01,Norway,1.362,1.315,0.0,0.047,0.0,0.0,0
2012-01-01,Norway,3.802,0.436,28.515,3.365,7.501,0.006,3
2012-01-01,Norway,4.284,0.162,9.08,4.122,2.119,0.002,2
2012-01-01,Norway,0.034,0.02,3.264,0.014,94.728,0.001,4
2013-01-01,Norway,1.241,1.235,0.0,0.005,0.0,0.0,0
2013-01-01,Norway,3.629,0.452,27.946,3.176,7.701,0.005,3
2013-01-01,Norway,4.059,0.192,8.599,3.867,2.119,0.002,2
2013-01-01,Norway,0.052,0.021,3.39,0.031,65.178,0.001,4
2014-01-01,Norway,0.047,0.022,3.297,0.025,70.202,0.001,4
2014-01-01,Norway,3.723,0.436,28.892,3.287,7.761,0.006,3
2014-01-01,Norway,4.048,0.218,10.199,3.83,2.519,0.002,2
2014-01-01,Norway,1.308,1.268,0.0,0.04,0.0,0.0,0
2015-01-01,Norway,1.301,1.264,0.0,0.038,0.0,0.0,0
2015-01-01,Norway,3.839,0.446,27.017,3.393,7.037,0.005,3
2015-01-01,Norway,4.36,0.195,11.585,4.165,2.657,0.002,2
2015-01-01,Norway,0.031,0.021,3.531,0.01,113.865,0.001,4
2016-01-01,Norway,1.339,1.293,0.0,0.046,0.0,0.0,0
2016-01-01,Norway,3.941,0.444,27.431,3.497,6.961,0.005,3
2016-01-01,Norway,4.334,0.186,10.323,4.149,2.382,0.002,2
2016-01-01,Norway,0.023,0.02,3.346,0.003,145.891,0.001,4
2017-01-01,Norway,4.609,0.151,9.867,4.457,2.141,0.002,2
2017-01-01,Norway,0.004,0.022,3.25,-0.018,885.039,0.001,4
2017-01-01,Norway,1.34,1.295,0.0,0.044,0.0,0.0,0
2017-01-01,Norway,3.876,0.45,26.725,3.426,6.895,0.005,3
2018-01-01,Norway,0.004,0.022,3.347,-0.017,794.023,0.001,4
2018-01-01,Norway,3.644,0.466,26.345,3.177,7.231,0.005,3
2018-01-01,Norway,4.536,0.153,8.015,4.383,1.767,0.002,2
2018-01-01,Norway,1.301,1.274,0.0,0.027,0.0,0.0,0
2019-01-01,Norway,4.273,0.156,8.118,4.117,1.9,0.002,2
2019-01-01,Norway,0.003,0.022,3.363,-0.018,991.133,0.001,4
2019-01-01,Norway,1.158,1.165,0.0,-0.007,0.0,0.0,0
2019-01-01,Norway,3.423,0.444,26.575,2.979,7.763,0.005,3
1980-01-01,Oman,0.609,0.035,0.0,0.574,0.0,0.0,3
1980-01-01,Oman,0.029,0.029,0.0,0.0,0.0,0.0,2
1980-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1980-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1981-01-01,Oman,0.687,0.035,2.405,0.651,3.502,0.002,3
1981-01-01,Oman,0.035,0.035,1.555,0.0,45.018,0.001,2
1981-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1981-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1982-01-01,Oman,0.697,0.041,2.3,0.656,3.298,0.002,3
1982-01-01,Oman,0.043,0.043,1.833,0.0,42.704,0.001,2
1982-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1982-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1983-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1983-01-01,Oman,0.807,0.044,2.8,0.763,3.471,0.002,3
1983-01-01,Oman,0.053,0.053,2.278,0.0,42.653,0.002,2
1983-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1984-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1984-01-01,Oman,0.894,0.052,3.0,0.842,3.355,0.002,3
1984-01-01,Oman,0.049,0.049,2.833,0.0,57.572,0.002,2
1984-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1985-01-01,Oman,1.073,0.062,3.5,1.011,3.26,0.002,3
1985-01-01,Oman,0.058,0.058,2.611,0.0,45.339,0.002,2
1985-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1985-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1986-01-01,Oman,1.206,0.061,4.2,1.145,3.482,0.003,3
1986-01-01,Oman,0.073,0.073,3.055,0.0,41.687,0.002,2
1986-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1986-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1987-01-01,Oman,0.084,0.084,3.889,0.0,46.425,0.002,2
1987-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1987-01-01,Oman,1.257,0.055,4.4,1.202,3.501,0.003,3
1987-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1988-01-01,Oman,0.076,0.076,4.444,0.0,58.144,0.003,2
1988-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1988-01-01,Oman,1.335,0.054,3.9,1.282,2.92,0.002,3
1988-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1989-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1989-01-01,Oman,1.39,0.064,3.8,1.325,2.734,0.002,3
1989-01-01,Oman,0.104,0.104,4.055,0.0,39.123,0.002,2
1989-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1990-01-01,Oman,1.484,0.079,4.6,1.405,3.099,0.003,3
1990-01-01,Oman,0.104,0.104,5.499,0.0,53.057,0.003,2
1990-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1990-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1991-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,0
1991-01-01,Oman,1.513,0.08,5.7,1.433,3.768,0.003,3
1991-01-01,Oman,0.113,0.113,5.499,0.0,48.761,0.003,2
1991-01-01,Oman,0.0,0.0,0.0,0.0,0.0,0.0,4
1992-01-01,Oman,1.6,0.081,5.7,1.519,3.563,0.003,3
1992-01-01,Oman,0.122,0.122,5.984,0.0,48.893,0.003,2
